tanggal,waktu,sumber,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation
25/03/2020,09:53:16,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,09:55:46,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,09:58:16,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,10:00:46,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,10:03:17,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,10:05:47,plant_vase2,0.03,0.95,0.97,0.98,0.0,False
25/03/2020,10:08:17,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,10:10:47,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,10:13:17,plant_vase2,0.04,0.94,0.97,0.96,0.01,False
25/03/2020,10:15:47,plant_vase2,0.03,0.94,0.97,0.98,0.01,False
25/03/2020,10:18:18,plant_vase2,0.04,0.94,0.97,0.97,0.01,False
25/03/2020,10:20:48,plant_vase2,0.05,0.93,0.96,0.94,0.02,False
25/03/2020,10:23:18,plant_vase2,0.04,0.94,0.97,0.97,0.01,False
25/03/2020,10:25:48,plant_vase2,0.04,0.94,0.96,0.97,0.01,False
25/03/2020,10:28:18,plant_vase2,0.04,0.94,0.96,0.97,0.01,False
25/03/2020,10:30:48,plant_vase2,0.04,0.94,0.97,0.98,0.01,False
25/03/2020,10:33:18,plant_vase2,0.04,0.94,0.97,0.98,0.01,False
25/03/2020,10:35:49,plant_vase2,0.04,0.94,0.97,0.96,0.01,False
25/03/2020,10:39:59,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,10:42:29,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,10:44:59,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,10:47:29,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,10:50:00,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,10:52:30,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,10:55:00,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,10:57:30,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:00:00,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:02:30,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:05:00,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,11:07:31,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,11:10:01,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:12:31,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,11:15:01,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,11:17:31,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,11:20:01,plant_vase2,0.05,0.95,0.96,0.95,0.02,False
25/03/2020,11:22:32,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,11:25:02,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:27:32,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:30:02,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,11:32:32,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:35:02,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,11:37:32,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,11:40:03,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,11:42:33,plant_vase2,0.05,0.94,0.96,0.93,0.02,False
25/03/2020,11:45:03,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,11:47:33,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,11:50:03,plant_vase2,0.06,0.94,0.96,0.91,0.03,False
25/03/2020,11:52:33,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,11:55:04,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,11:57:34,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,12:00:04,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,12:02:34,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:05:04,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,12:07:34,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,12:10:04,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,12:12:35,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:15:05,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:17:35,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:20:05,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,12:22:35,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,12:25:05,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:27:36,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:30:06,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,12:32:36,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:35:06,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,12:37:36,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:40:06,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,12:42:36,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,12:45:07,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,12:47:37,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:50:07,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,12:52:37,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,12:55:07,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,12:57:37,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:00:08,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:02:38,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,13:05:08,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:07:38,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:10:08,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,13:12:38,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:15:08,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:17:39,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,13:20:09,plant_vase2,0.05,0.95,0.97,0.98,0.01,False
25/03/2020,13:22:39,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,13:25:09,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:27:39,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:30:09,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:32:40,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:35:10,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:37:40,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,13:40:10,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:42:40,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,13:45:10,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:47:40,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:50:11,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:52:41,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:55:11,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,13:57:41,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,14:00:11,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,14:02:41,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,14:05:12,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,14:07:42,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,14:10:12,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,14:12:42,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,14:15:12,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,14:17:42,plant_vase2,0.05,0.95,0.97,0.98,0.01,False
25/03/2020,14:20:12,plant_vase2,0.12,0.95,0.97,0.97,0.01,False
25/03/2020,14:22:43,plant_vase2,0.11,0.95,0.97,0.98,0.01,False
25/03/2020,14:25:13,plant_vase2,0.1,0.95,0.97,0.97,0.01,False
25/03/2020,14:27:43,plant_vase2,0.06,0.95,0.97,0.98,0.01,False
25/03/2020,14:30:13,plant_vase2,0.07,0.95,0.97,0.98,0.01,False
25/03/2020,14:32:43,plant_vase2,0.08,0.95,0.97,0.97,0.01,False
25/03/2020,14:35:13,plant_vase2,0.11,0.95,0.97,0.96,0.02,False
25/03/2020,14:37:44,plant_vase2,0.09,0.95,0.97,0.97,0.01,False
25/03/2020,14:40:14,plant_vase2,0.1,0.95,0.97,0.98,0.01,False
25/03/2020,14:42:44,plant_vase2,0.07,0.95,0.97,0.98,0.01,False
25/03/2020,14:45:14,plant_vase2,0.07,0.95,0.97,0.99,0.01,False
25/03/2020,14:47:44,plant_vase2,0.1,0.95,0.97,0.97,0.01,False
25/03/2020,14:50:14,plant_vase2,0.1,0.95,0.97,0.97,0.01,False
25/03/2020,14:52:44,plant_vase2,0.12,0.94,0.96,0.95,0.02,False
25/03/2020,14:55:15,plant_vase2,0.09,0.95,0.97,0.97,0.01,False
25/03/2020,14:57:45,plant_vase2,0.09,0.95,0.97,0.99,0.01,False
25/03/2020,15:00:15,plant_vase2,0.07,0.95,0.97,0.98,0.01,False
25/03/2020,15:02:45,plant_vase2,0.11,0.95,0.97,0.98,0.01,False
25/03/2020,15:05:15,plant_vase2,0.07,0.95,0.97,0.98,0.01,False
25/03/2020,15:07:45,plant_vase2,0.07,0.95,0.97,0.99,0.01,False
25/03/2020,15:10:16,plant_vase2,0.1,0.95,0.97,0.99,0.01,False
25/03/2020,15:12:46,plant_vase2,0.1,0.95,0.97,0.98,0.01,False
25/03/2020,15:15:16,plant_vase2,0.03,0.95,0.97,0.97,0.01,False
25/03/2020,15:17:46,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,15:20:16,plant_vase2,0.03,0.95,0.97,0.99,0.01,False
25/03/2020,15:22:46,plant_vase2,0.03,0.95,0.97,0.98,0.01,False
25/03/2020,15:25:16,plant_vase2,0.03,0.95,0.97,0.99,0.01,False
25/03/2020,15:27:47,plant_vase2,0.03,0.95,0.97,0.98,0.01,False
25/03/2020,15:30:17,plant_vase2,0.05,0.94,0.96,0.94,0.02,False
25/03/2020,15:32:47,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,15:35:17,plant_vase2,0.05,0.94,0.96,0.94,0.03,False
25/03/2020,15:37:47,plant_vase2,0.05,0.94,0.96,0.95,0.02,False
25/03/2020,15:40:17,plant_vase2,0.04,0.95,0.97,0.96,0.02,False
25/03/2020,15:42:48,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,15:45:18,plant_vase2,0.04,0.95,0.97,0.95,0.02,False
25/03/2020,15:47:48,plant_vase2,0.05,0.95,0.97,0.96,0.02,False
25/03/2020,15:50:18,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,15:52:48,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,15:55:18,plant_vase2,0.05,0.95,0.97,0.95,0.02,False
25/03/2020,15:57:48,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:00:19,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:02:49,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:05:19,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:07:49,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:10:19,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:12:49,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:15:20,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:17:50,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,16:20:20,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:22:50,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,16:25:20,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,16:27:50,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:30:20,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:32:51,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:35:21,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:37:51,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:40:21,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:42:51,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,16:45:21,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:47:52,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:50:22,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,16:52:52,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:55:22,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,16:57:52,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:00:22,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:02:52,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:05:23,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:07:53,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:10:23,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:12:53,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:15:23,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:17:53,plant_vase2,0.05,0.95,0.97,0.95,0.01,False
25/03/2020,17:20:24,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:22:54,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:25:24,plant_vase2,0.04,0.95,0.97,0.94,0.01,False
25/03/2020,17:27:54,plant_vase2,0.04,0.95,0.97,0.94,0.01,False
25/03/2020,17:30:24,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:32:54,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:35:24,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,17:37:55,plant_vase2,0.04,0.95,0.98,0.95,0.01,False
25/03/2020,17:40:25,plant_vase2,0.04,0.95,0.97,0.95,0.01,False
25/03/2020,17:42:55,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,17:45:25,plant_vase2,0.04,0.95,0.98,0.97,0.01,False
25/03/2020,17:47:55,plant_vase2,0.04,0.95,0.98,0.97,0.01,False
25/03/2020,17:50:25,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,17:52:56,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,17:55:26,plant_vase2,0.04,0.95,0.98,0.97,0.01,False
25/03/2020,17:57:56,plant_vase2,0.04,0.95,0.98,0.97,0.01,False
25/03/2020,18:00:26,plant_vase2,0.04,0.96,0.98,0.97,0.01,False
25/03/2020,18:02:56,plant_vase2,0.05,0.95,0.97,0.93,0.02,False
25/03/2020,18:05:26,plant_vase2,0.05,0.95,0.97,0.94,0.02,False
25/03/2020,18:07:56,plant_vase2,0.05,0.95,0.97,0.95,0.01,False
25/03/2020,18:10:27,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,18:12:57,plant_vase2,0.05,0.95,0.97,0.94,0.02,False
25/03/2020,18:15:27,plant_vase2,0.05,0.95,0.97,0.95,0.01,False
25/03/2020,18:17:57,plant_vase2,0.05,0.95,0.97,0.96,0.01,False
25/03/2020,18:20:27,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,18:22:57,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,18:25:28,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,18:27:58,plant_vase2,0.05,0.95,0.98,0.98,0.01,False
25/03/2020,18:30:28,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,18:32:58,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,18:35:28,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,18:37:58,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,18:40:28,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,18:42:59,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,18:45:29,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,18:47:59,plant_vase2,0.05,0.95,0.97,0.98,0.01,False
25/03/2020,18:50:29,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,18:52:59,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,18:55:29,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,18:58:00,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,19:00:30,plant_vase2,0.05,0.95,0.98,0.98,0.01,False
25/03/2020,19:03:00,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,19:05:30,plant_vase2,0.04,0.96,0.98,0.98,0.01,False
25/03/2020,19:08:00,plant_vase2,0.04,0.96,0.98,0.98,0.01,False
25/03/2020,19:10:30,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,19:13:00,plant_vase2,0.05,0.96,0.98,0.98,0.01,False
25/03/2020,19:15:31,plant_vase2,0.04,0.96,0.98,0.98,0.01,False
25/03/2020,19:18:01,plant_vase2,0.04,0.96,0.98,0.98,0.01,False
25/03/2020,19:20:31,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,19:23:01,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,19:25:31,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,19:28:01,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,19:30:32,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,19:33:02,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,19:35:32,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,19:38:02,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,19:40:32,plant_vase2,0.04,0.95,0.97,0.94,0.01,False
25/03/2020,19:43:02,plant_vase2,0.04,0.95,0.97,0.94,0.01,False
25/03/2020,19:45:33,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,19:48:03,plant_vase2,0.04,0.95,0.97,0.97,0.0,False
25/03/2020,19:50:33,plant_vase2,0.11,0.95,0.97,0.97,0.01,False
25/03/2020,19:53:03,plant_vase2,0.09,0.95,0.97,0.97,0.01,False
25/03/2020,19:55:33,plant_vase2,0.08,0.95,0.97,0.97,0.01,False
25/03/2020,19:58:03,plant_vase2,0.11,0.95,0.97,0.97,0.01,False
25/03/2020,20:00:33,plant_vase2,0.1,0.95,0.97,0.97,0.01,False
25/03/2020,20:03:04,plant_vase2,0.09,0.95,0.97,0.96,0.01,False
25/03/2020,20:05:34,plant_vase2,0.08,0.95,0.96,0.94,0.02,False
25/03/2020,20:08:04,plant_vase2,0.1,0.95,0.97,0.97,0.01,False
25/03/2020,20:10:34,plant_vase2,0.07,0.95,0.97,0.97,0.01,False
25/03/2020,20:13:04,plant_vase2,0.08,0.94,0.96,0.93,0.02,False
25/03/2020,20:15:34,plant_vase2,0.11,0.94,0.96,0.93,0.02,False
25/03/2020,20:18:05,plant_vase2,0.1,0.94,0.96,0.94,0.02,False
25/03/2020,20:20:35,plant_vase2,0.09,0.95,0.96,0.94,0.02,False
25/03/2020,20:23:05,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,20:25:35,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,20:28:05,plant_vase2,0.06,0.95,0.97,0.97,0.01,False
25/03/2020,20:30:35,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,20:33:05,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,20:35:36,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,20:38:06,plant_vase2,0.04,0.96,0.97,0.97,0.01,False
25/03/2020,20:40:36,plant_vase2,0.04,0.96,0.97,0.98,0.01,False
25/03/2020,20:43:06,plant_vase2,0.04,0.96,0.97,0.98,0.01,False
25/03/2020,20:45:36,plant_vase2,0.04,0.96,0.98,0.98,0.0,False
25/03/2020,20:48:06,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,20:50:37,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,20:53:07,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,20:55:37,plant_vase2,0.04,0.96,0.97,0.98,0.0,False
25/03/2020,20:58:07,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,21:00:37,plant_vase2,0.1,0.95,0.97,0.97,0.01,False
25/03/2020,21:03:07,plant_vase2,0.11,0.95,0.97,0.97,0.01,False
25/03/2020,21:05:37,plant_vase2,0.09,0.95,0.97,0.97,0.01,False
25/03/2020,21:08:08,plant_vase2,0.08,0.95,0.97,0.98,0.01,False
25/03/2020,21:10:38,plant_vase2,0.09,0.95,0.97,0.97,0.01,False
25/03/2020,21:13:08,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,21:15:38,plant_vase2,0.04,0.95,0.98,0.98,0.01,False
25/03/2020,21:18:08,plant_vase2,0.04,0.96,0.98,0.98,0.01,False
25/03/2020,21:20:38,plant_vase2,0.11,0.95,0.97,0.98,0.01,False
25/03/2020,21:23:09,plant_vase2,0.11,0.95,0.97,0.98,0.01,False
25/03/2020,21:25:39,plant_vase2,0.05,0.95,0.97,0.95,0.02,False
25/03/2020,21:28:09,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,21:30:39,plant_vase2,0.04,0.95,0.97,0.93,0.01,False
25/03/2020,21:33:09,plant_vase2,0.04,0.95,0.97,0.96,0.01,False
25/03/2020,21:35:39,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,21:38:09,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,21:40:40,plant_vase2,0.05,0.95,0.97,0.97,0.01,False
25/03/2020,21:43:10,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,21:45:40,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,21:48:10,plant_vase2,0.05,0.95,0.97,0.96,0.02,False
25/03/2020,21:50:40,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,21:53:10,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,21:55:41,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,21:58:11,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,22:00:41,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,22:03:11,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,22:05:41,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,22:08:11,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,22:10:41,plant_vase2,0.05,0.95,0.97,0.99,0.01,False
25/03/2020,22:13:12,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,22:15:42,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,22:18:12,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,22:20:42,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,22:23:12,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,22:25:42,plant_vase2,0.05,0.95,0.97,0.98,0.01,False
25/03/2020,22:28:13,plant_vase2,0.04,0.96,0.97,0.99,0.01,False
25/03/2020,22:30:43,plant_vase2,0.05,0.96,0.97,0.99,0.01,False
25/03/2020,22:33:13,plant_vase2,0.05,0.95,0.97,0.99,0.0,False
25/03/2020,22:35:43,plant_vase2,0.05,0.95,0.97,0.98,0.01,False
25/03/2020,22:38:13,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,22:40:43,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,22:43:13,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,22:45:44,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,22:48:14,plant_vase2,0.1,0.95,0.97,0.98,0.01,False
25/03/2020,22:50:44,plant_vase2,0.09,0.95,0.97,0.98,0.01,False
25/03/2020,22:53:14,plant_vase2,0.11,0.95,0.97,0.98,0.01,False
25/03/2020,22:55:44,plant_vase2,0.09,0.95,0.97,0.99,0.01,False
25/03/2020,22:58:14,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:00:45,plant_vase2,0.05,0.95,0.97,0.99,0.01,False
25/03/2020,23:03:15,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:05:45,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,23:08:15,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,23:10:45,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:13:15,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,23:15:45,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
25/03/2020,23:18:16,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:20:46,plant_vase2,0.04,0.95,0.97,0.94,0.01,False
25/03/2020,23:23:16,plant_vase2,0.08,0.95,0.97,0.98,0.01,False
25/03/2020,23:25:46,plant_vase2,0.07,0.95,0.97,0.98,0.01,False
25/03/2020,23:28:16,plant_vase2,0.04,0.96,0.97,0.99,0.01,False
25/03/2020,23:30:46,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:33:17,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:35:47,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:38:17,plant_vase2,0.04,0.95,0.97,0.98,0.01,False
25/03/2020,23:40:47,plant_vase2,0.04,0.95,0.97,0.97,0.01,False
25/03/2020,23:43:17,plant_vase2,0.04,0.95,0.97,0.99,0.01,False
